ID,Name,Age,Position,Height,Weight,Season,School,Conf,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,DraftCategory,DraftPick
russ-smith-1,Russ Smith,23,Guard,183,74,2014,Louisville,AAC,37,36,29.3,6.1,13.0,.468,4.2,8.1,.517,1.9,4.9,.387,4.1,5.9,.705,0.8,2.5,3.3,4.6,2.0,0.1,2.8,2.5,18.2,4.80,26.2,.576,.541,.376,.451,662,2.9,9.6,6.2,31.6,4.0,0.4,15.2,30.7,3.9,2.9,6.7,.249,Top60,47
lamar-patterson-1,Lamar Patterson,22,Guard,196,102,2014,Pitt,ACC,36,36,32.6,5.6,12.7,.441,3.4,7.0,.484,2.2,5.7,.388,3.7,4.9,.754,1.0,3.9,4.9,4.3,1.4,0.3,2.6,2.0,17.1,7.54,24.2,.569,.528,.450,.382,591,3.8,14.4,9.2,29.9,2.8,1.2,14.7,29.1,3.6,2.3,5.9,.200,Top60,48
cameron-bairstow-1,Cameron Bairstow,23,Forward,206,113,2014,New Mexico,MWC,34,34,32.9,7.0,12.5,.556,6.9,12.4,.558,0.0,0.1,.333,6.4,8.8,.735,2.2,5.1,7.4,1.6,0.6,1.5,2.0,2.1,20.4,4.84,29.0,.611,.558,.007,.700,627,8.5,16.5,12.8,11.8,1.0,4.9,10.7,29.9,4.5,2.0,6.5,.232,Top60,49
alec-brown-1,Alec Brown,21,Forward,216,106,2014,Green Bay,Horizon,30,30,30.3,5.5,11.6,.476,4.1,8.2,.498,1.4,3.3,.420,2.9,4.0,.727,2.1,3.6,5.7,1.0,0.5,3.1,2.2,2.2,15.3,0.11,22.7,.569,.536,.288,.349,412,8.5,12.8,10.8,7.0,1.0,10.9,13.8,26.2,1.9,2.0,3.9,.170,Top60,50
semaj-christon-1,Semaj Christon,21,Guard,190,86,2014,Xavier,Big East,34,34,35.3,5.9,12.4,.479,5.4,10.9,.491,0.6,1.4,.388,4.6,6.9,.668,0.4,2.2,2.7,4.2,1.3,0.2,2.6,2.1,17.0,8.14,19.1,.544,.501,.117,.560,565,1.5,7.4,4.6,25.3,2.3,0.8,14.3,26.9,2.6,1.3,4.0,.133,Top60,55
jordan-mcrae-1,Jordan McRae,23,Guard,196,90,2014,Tennessee,SEC,37,37,32.2,6.0,13.8,.436,3.9,7.8,.502,2.1,6.1,.351,4.5,5.7,.788,0.7,2.8,3.5,2.5,0.7,1.0,2.1,2.1,18.7,7.84,24.0,.565,.513,.439,.414,623,2.6,10.0,6.3,17.6,1.3,3.3,11.2,30.4,4.3,2.0,6.2,.210,Top60,58
xavier-thames-1,Xavier Thames,23,Guard,190,88,2014,San Diego State,MWC,36,36,31.3,5.2,12.7,.411,3.5,8.2,.432,1.7,4.5,.374,5.4,6.5,.834,0.6,2.3,2.9,3.2,1.6,0.1,1.4,2.0,17.6,4.86,26.5,.557,.478,.357,.514,607,2.1,8.5,5.3,23.7,3.3,0.5,8.2,28.6,4.7,2.8,7.5,.267,Top60,59
cory-jefferson-1,Cory Jefferson,23,Forward,206,99,2014,Baylor,Big 12,38,38,29.0,4.8,9.7,.500,4.5,8.7,.515,0.4,1.0,.368,3.6,5.6,.640,2.8,5.4,8.2,1.0,0.4,1.3,1.3,2.2,13.7,10.11,23.8,.553,.519,.103,.582,487,11.6,21.0,16.4,7.4,0.8,4.7,9.8,24.2,3.3,1.6,4.9,.179,Top60,60
langston-galloway-1,Langston Galloway,22,Guard,188,91,2014,St. Joseph's,A-10,34,34,36.2,5.6,12.6,.444,2.4,5.4,.446,3.2,7.2,.443,3.4,4.1,.826,0.8,3.4,4.3,1.6,1.1,0.5,0.8,2.4,17.7,5.08,21.5,.610,.570,.570,.322,523,2.8,10.5,6.9,9.3,1.8,1.5,5.4,22.4,4.2,1.6,5.8,.190,Undrafted,80
tyler-johnson-2,Tyler Johnson,22,Guard,193,84,2014,Fresno State,MWC,35,35,33.6,5.6,11.7,.479,4.0,7.9,.502,1.6,3.8,.432,3.1,3.8,.805,1.6,5.7,7.3,2.9,1.0,0.4,1.3,2.8,15.9,3.75,24.0,.589,.549,.323,.325,549,5.6,19.2,12.6,20.3,1.8,1.2,9.1,23.5,4.0,1.6,5.6,.189,Undrafted,80
tarik-black-1,Tarik Black,22,Forward,206,117,2014,Kansas,Big 12,33,15,13.5,2.2,3.2,.692,2.2,3.2,.698,0.0,0.0,.000,1.0,1.7,.600,1.2,2.6,3.9,0.3,0.3,0.5,0.7,2.8,5.5,11.40,20.6,.680,.692,.009,.514,163,11.6,21.3,16.8,3.9,1.3,4.0,14.7,17.3,1.2,0.8,2.0,.181,Undrafted,80
jarell-eddie-1,Jarell Eddie,22,Forward,201,99,2014,Virginia Tech,ACC,31,30,32.6,4.3,12.2,.355,1.7,5.3,.329,2.6,6.9,.376,2.0,2.6,.778,1.0,4.4,5.4,1.2,0.4,0.4,1.7,1.5,13.3,5.99,13.9,.495,.462,.565,.215,372,3.7,14.7,9.4,9.5,0.7,1.3,11.3,25.0,1.0,1.1,2.1,.082,Undrafted,80
okaro-white-1,Okaro White,21,Forward,203,92,2014,Florida State,ACC,36,35,30.1,4.6,9.0,.514,3.9,7.2,.548,0.7,1.8,.375,3.7,4.7,.798,2.1,4.7,6.8,0.9,0.8,1.1,1.9,3.0,13.6,8.13,22.2,.608,.551,.198,.520,465,8.9,16.7,13.2,7.0,1.5,3.9,14.4,22.6,3.1,2.0,5.1,.187,Undrafted,80
bryce-cotton-1,Bryce Cotton,21,Guard,185,74,2014,Providence,Big East,35,35,39.9,6.6,15.7,.419,4.4,9.7,.451,2.2,6.0,.367,6.5,7.6,.853,0.5,3.0,3.5,5.9,1.0,0.1,2.4,1.5,21.8,7.85,23.9,.565,.489,.383,.483,759,1.6,8.9,5.3,34.8,1.5,0.2,11.2,28.3,5.5,1.2,6.7,.191,Undrafted,80
torrey-craig-1,Torrey Craig,23,Forward,198,97,2014,USC Upstate,A-Sun,34,34,32.7,6.0,14.7,.408,4.0,7.9,.509,2.0,6.9,.292,2.7,4.4,.616,2.0,5.0,7.0,2.3,0.9,0.8,2.5,2.5,16.7,-4.61,18.6,.498,.476,.466,.302,533,7.0,16.8,12.0,15.2,1.7,3.0,12.8,29.9,1.5,1.7,3.2,.115,Undrafted,80
xavier-munford-1,Xavier Munford,22,Guard,188,81,2014,Rhode Island,A-10,32,32,35.6,5.8,14.3,.402,3.8,8.4,.455,1.9,5.9,.326,3.5,4.9,.707,0.6,3.4,4.0,2.4,1.1,0.4,2.8,2.0,16.9,3.26,15.6,.508,.469,.415,.343,499,2.1,10.6,6.5,16.1,1.9,1.1,14.2,27.7,1.2,1.6,2.8,.099,Undrafted,80
david-stockton-1,David Stockton,23,Guard,180,74,2014,Gonzaga,WCC,36,36,27.8,2.6,5.9,.434,2.1,4.0,.531,0.4,1.9,.232,1.9,2.5,.756,0.3,2.1,2.4,4.2,1.5,0.2,2.0,2.3,7.4,5.36,13.6,.526,.472,.325,.425,324,1.1,8.1,4.9,25.6,3.2,0.6,22.3,16.8,1.2,1.7,2.9,.116,Undrafted,80
keith-appling-1,Keith Appling,22,Guard,185,83,2014,Michigan State,Big Ten,35,32,31.5,3.8,8.3,.452,2.8,5.7,.495,1.0,2.7,.362,2.7,4.0,.660,0.4,2.7,3.0,4.5,1.2,0.4,2.1,2.7,11.2,9.38,16.0,.545,.510,.322,.483,419,1.5,9.5,5.7,25.9,2.3,1.5,17.1,20.5,2.1,1.7,3.7,.135,Undrafted,80
coty-clarke-1,Coty Clarke,21,Forward,201,105,2014,Arkansas,SEC,34,30,22.1,3.1,7.0,.441,2.4,5.3,.444,0.7,1.7,.431,2.5,3.1,.810,1.4,4.2,5.6,2.4,1.5,0.5,1.3,3.0,9.4,5.57,21.7,.556,.494,.244,.441,334,6.8,20.3,13.6,20.1,3.7,2.4,13.5,21.0,1.9,1.9,3.7,.199,Undrafted,80
cj-fair-1,C.J. Fair,22,Forward,203,97,2014,Syracuse,ACC,34,34,37.8,6.4,14.9,.429,5.7,12.3,.461,0.7,2.6,.276,3.0,4.2,.725,1.7,4.7,6.4,1.3,1.3,0.8,2.5,2.1,16.5,7.25,17.7,.489,.453,.172,.281,509,5.4,15.5,10.3,7.8,2.3,2.9,12.9,27.9,1.4,2.4,3.8,.119,Undrafted,80
richard-solomon-1,Richard Solomon,22,Forward,208,106,2014,California,Pac-12,30,29,29.2,4.2,7.7,.543,4.2,7.7,.543,0.0,0.0,,2.7,5.0,.530,2.8,7.5,10.2,1.3,1.1,1.3,1.8,2.9,11.0,7.44,21.6,.547,.543,.000,.657,334,11.3,28.4,20.1,8.8,2.3,4.4,15.2,21.2,1.4,1.9,3.3,.150,Undrafted,80
patric-young-1,Patric Young,22,Center,206,108,2014,Florida,SEC,39,37,26.1,4.4,8.1,.541,4.4,8.1,.541,0.0,0.0,,2.2,3.7,.596,2.6,3.6,6.2,0.8,0.6,1.1,1.3,2.6,11.0,8.54,22.1,.557,.541,.000,.462,411,12.2,16.4,14.3,6.7,1.6,4.6,11.3,22.9,2.5,2.6,5.1,.200,Undrafted,80
eric-atkins-1,Eric Atkins,22,Guard,188,82,2014,Notre Dame,ACC,32,32,37.8,5.0,11.7,.424,3.1,6.6,.467,1.9,5.2,.370,2.0,3.0,.677,0.9,1.9,2.8,4.9,1.2,0.2,1.9,2.3,13.9,6.78,16.5,.528,.505,.440,.256,465,2.8,6.1,4.5,25.2,2.0,0.5,12.7,21.3,2.6,0.6,3.2,.104,Undrafted,80
jordan-bachynski-1,Jordan Bachynski,24,Center,218,112,2014,Arizona State,Pac-12,33,33,30.9,4.0,7.4,.545,4.0,7.4,.545,0.0,0.0,,3.4,4.9,.693,2.2,6.1,8.2,0.5,0.4,4.0,1.5,3.0,11.5,7.41,21.7,.590,.545,.000,.668,366,8.2,20.8,14.8,3.4,0.7,12.3,13.0,18.7,2.0,2.4,4.4,.174,Undrafted,80
davion-berry-1,Davion Berry,22,Guard,193,83,2014,Weber State,Big Sky,31,31,33.3,5.3,11.3,.464,3.3,6.3,.526,2.0,5.1,.389,6.7,8.2,.823,0.4,3.8,4.2,3.9,1.0,0.2,2.8,2.3,19.2,-4.23,25.7,.632,.551,.447,.724,583,1.7,13.0,7.9,28.0,1.8,0.5,15.4,29.8,4.3,1.4,5.7,.221,Undrafted,80
john-bohannon-1,John Bohannon,22,Center,211,95,2014,UTEP,CUSA,32,29,28.6,4.3,7.5,.575,4.3,7.2,.598,0.0,0.3,.091,3.2,4.8,.673,1.8,6.4,8.3,2.4,0.4,1.7,2.3,2.4,11.9,0.05,23.0,.608,.577,.046,.638,379,8.2,23.3,16.5,19.2,0.9,6.3,19.1,22.4,2.0,2.3,4.4,.190,Undrafted,80
deonte-burton-1,Deonte Burton,22,Guard,185,86,2014,Nevada,MWC,32,31,38.6,6.7,14.3,.471,5.2,9.4,.553,1.5,4.9,.314,5.1,6.9,.742,0.4,3.9,4.3,4.4,1.5,0.5,2.0,2.2,20.1,3.48,24.7,.573,.525,.342,.485,629,1.1,12.0,6.5,26.8,2.4,1.6,10.4,26.7,4.3,0.9,5.2,.168,Undrafted,80
tre-bussey-1,Tre Bussey,22,Guard,190,77,2014,Georgia Southern,Southern,34,34,34.9,5.8,12.7,.457,4.1,8.3,.495,1.7,4.4,.385,2.9,4.4,.662,1.1,2.7,3.8,1.9,1.0,0.1,1.5,1.2,16.2,-8.60,19.2,.548,.523,.343,.350,518,3.4,9.1,6.2,12.5,1.7,0.3,9.2,24.0,2.9,1.1,4.0,.136,Undrafted,80
aaron-craft-1,Aaron Craft,23,Guard,188,88,2014,Ohio State,Big Ten,35,35,34.4,3.2,6.8,.473,2.8,5.3,.522,0.5,1.5,.302,2.9,3.9,.741,0.3,3.3,3.6,4.7,2.5,0.1,2.6,2.4,9.8,8.12,16.7,.564,.506,.222,.565,385,1.1,11.4,6.3,27.0,4.5,0.3,22.9,17.4,1.5,3.2,4.7,.157,Undrafted,80
chris-crawford-3,Chris Crawford,21,Guard,193,100,2014,Memphis,AAC,34,31,29.8,3.0,8.1,.369,0.7,2.1,.357,2.2,6.0,.373,0.6,0.9,.655,0.4,3.6,4.0,3.0,1.5,0.3,1.6,2.0,8.7,7.14,12.9,.516,.507,.745,.106,291,1.5,13.1,7.4,16.6,2.9,0.9,15.6,16.3,1.0,1.8,2.7,.108,Undrafted,80
melvin-ejim-1,Melvin Ejim,23,Forward,198,99,2014,Iowa State,Big 12,34,33,32.1,6.5,12.8,.505,5.2,9.1,.570,1.3,3.7,.346,3.6,4.7,.761,2.6,5.8,8.4,1.8,1.2,0.7,2.3,3.3,17.8,9.88,23.2,.591,.555,.291,.365,566,9.1,18.7,14.1,10.8,2.0,2.0,13.2,26.3,3.0,1.8,4.8,.177,Undrafted,80
joe-jackson-1,Joe Jackson,22,Guard,185,78,2014,Memphis,AAC,34,33,33.2,4.5,10.2,.443,3.9,7.8,.496,0.7,2.5,.274,4.3,5.6,.774,1.1,2.5,3.6,4.5,1.5,0.1,2.1,2.0,14.1,7.14,18.4,.545,.476,.241,.546,499,3.6,8.3,6.0,24.2,2.6,0.2,14.3,21.9,2.7,1.6,4.4,.154,Undrafted,80
geron-johnson-1,Geron Johnson,21,Guard,190,89,2014,Memphis,AAC,34,32,27.9,3.3,8.1,.409,2.6,5.3,.486,0.7,2.7,.258,1.6,2.6,.607,1.6,3.3,4.9,3.5,1.3,0.4,2.4,2.7,8.9,7.14,13.6,.477,.453,.339,.325,340,6.4,12.9,9.8,21.8,2.7,1.5,20.4,20.2,0.6,1.7,2.2,.093,Undrafted,80
jaron-johnson-1,Jaron Johnson,22,Guard,198,92,2014,Louisiana Tech,CUSA,37,18,21.5,3.1,6.1,.509,2.3,3.5,.656,0.8,2.6,.316,2.1,2.9,.713,1.7,1.8,3.5,0.7,0.6,0.3,0.8,2.0,9.1,-1.20,18.6,.609,.577,.434,.478,315,8.3,9.2,8.8,6.2,1.6,1.5,10.1,18.3,2.2,1.6,3.8,.192,Undrafted,80
shawn-jones-1,Shawn Jones,22,Forward,203,107,2014,Middle Tennessee,CUSA,33,32,28.2,5.5,9.6,.577,5.5,9.6,.579,0.0,0.0,.000,3.1,4.5,.687,3.0,5.5,8.5,0.6,0.9,1.9,1.5,2.8,14.2,-0.78,28.0,.604,.577,.003,.464,428,12.6,22.5,17.6,5.2,2.0,7.7,11.0,24.0,3.0,2.5,5.6,.239,Undrafted,80
akil-mitchell-1,Akil Mitchell,21,Forward,203,106,2014,Virginia,ACC,37,36,25.7,2.8,5.1,.561,2.8,5.0,.565,0.0,0.0,.000,1.1,2.6,.427,1.9,5.1,7.0,1.2,0.8,0.6,1.3,1.9,6.8,7.86,17.1,.540,.561,.005,.513,261,9.7,23.5,16.9,9.9,2.0,2.6,17.4,16.7,1.1,2.7,3.8,.158,Undrafted,80
bubu-palo-1,Bubu Palo,22,Guard,185,81,2013,Iowa State,Big 12,17,0,12.5,0.6,1.3,.455,0.5,1.0,.529,0.1,0.3,.200,1.5,1.9,.788,0.2,1.2,1.4,1.4,0.3,0.0,0.8,1.2,2.8,6.13,11.2,.624,.477,.227,1.500,56,1.6,11.9,6.7,18.0,1.3,0.0,27.1,11.9,0.4,0.2,0.6,.106,Undrafted,80
casey-prather-1,Casey Prather,23,Forward,198,96,2014,Florida,SEC,37,35,27.9,5.1,8.5,.603,5.1,8.4,.606,0.1,0.1,.400,3.5,5.1,.679,1.9,3.0,5.0,1.6,1.0,0.5,2.2,2.1,13.8,8.54,24.7,.630,.606,.016,.603,476,8.5,12.9,10.8,13.7,2.3,2.2,16.5,25.2,3.2,2.5,5.7,.219,Undrafted,80
orlando-sanchez-1,Orlando Sanchez,26,Forward,206,105,2014,St. John's (NY),Big East,32,18,22.3,2.9,5.6,.511,2.5,4.3,.596,0.3,1.4,.250,1.3,1.8,.768,1.5,4.1,5.6,1.4,0.8,1.1,1.3,2.6,7.4,6.56,18.9,.576,.542,.244,.311,241,7.6,20.1,13.9,11.9,2.1,5.4,17.2,17.8,1.2,1.5,2.7,.149,Undrafted,80
nick-wiggins-1,Nick Wiggins,23,Guard,198,87,2014,Wichita State,MVC,36,0,15.2,1.6,4.5,.360,1.0,2.1,.486,0.6,2.4,.253,1.2,2.1,.587,0.6,1.7,2.3,0.6,0.3,0.3,0.8,1.3,5.1,1.74,10.5,.463,.429,.540,.466,173,4.7,12.4,8.7,7.1,1.0,1.9,13.2,21.8,0.2,1.1,1.3,.099,Undrafted,80
scottie-wilbekin-1,Scottie Wilbekin,21,Guard,188,79,2014,Florida,SEC,34,33,33.8,4.1,10.2,.402,2.1,5.2,.415,2.0,5.1,.390,2.9,4.1,.725,0.2,2.3,2.4,3.6,1.6,0.0,1.7,1.7,13.1,8.54,17.7,.540,.499,.494,.397,438,0.6,8.0,4.4,22.1,3.1,0.0,12.3,22.0,2.6,2.6,5.2,.181,Undrafted,80
tim-frazier-1,Tim Frazier,23,Guard,185,77,2014,Penn State,Big Ten,34,34,35.2,4.8,11.1,.430,4.1,8.6,.471,0.7,2.5,.291,4.6,5.9,.785,0.9,3.5,4.4,5.4,1.6,0.2,2.7,2.6,14.9,7.06,20.1,.536,.463,.227,.528,553,3.0,11.6,7.3,33.1,2.7,0.6,16.3,24.7,2.7,1.4,4.1,.136,Undrafted,80
sean-kilpatrick-1,Sean Kilpatrick,24,Guard,193,95,2014,Cincinnati,AAC,34,33,33.8,6.3,14.9,.423,3.6,7.0,.506,2.7,7.9,.348,5.3,6.3,.845,1.1,3.2,4.3,2.5,1.4,0.0,2.1,1.4,20.6,5.28,26.2,.577,.515,.528,.421,631,3.6,11.5,7.5,18.5,2.6,0.1,10.3,30.6,4.7,2.4,7.2,.250,Undrafted,80
eric-moreland-1,Eric Moreland,22,Forward,208,98,2014,Oregon State,Pac-12,20,19,29.4,3.3,6.5,.508,3.3,6.4,.508,0.1,0.1,.500,2.3,4.1,.556,2.3,8.0,10.3,1.4,0.7,2.0,2.3,2.5,8.9,5.87,17.6,.528,.512,.015,.623,191,10.1,30.2,20.9,9.1,1.3,6.5,21.1,18.6,0.4,0.9,1.3,.091,Undrafted,80
jakarr-sampson-1,JaKarr Sampson,21,Forward,206,97,2014,St. John's (NY),Big East,33,32,29.0,5.5,11.1,.495,5.5,10.9,.499,0.0,0.2,.200,1.8,3.3,.565,2.1,4.1,6.1,1.2,0.6,1.0,1.6,2.8,12.8,6.56,18.4,.508,.496,.014,.295,400,8.0,15.4,11.8,8.9,1.3,3.6,11.1,24.9,1.3,1.6,2.8,.119,Undrafted,80
travis-wear-1,Travis Wear,23,Forward,208,104,2014,UCLA,Pac-12,34,28,23.9,3.1,5.8,.530,2.8,5.1,.543,0.3,0.7,.440,0.7,0.9,.833,1.0,2.2,3.2,1.4,0.7,0.7,0.4,3.1,7.2,7.62,15.3,.580,.558,.126,.152,240,4.9,10.4,7.8,10.2,1.8,3.4,5.8,13.9,1.8,1.1,2.9,.143,Undrafted,80
khem-birch-1,Khem Birch,21,Forward,206,99,2014,UNLV,MWC,33,32,31.4,3.8,7.4,.510,3.8,7.4,.510,0.0,0.0,,4.0,5.7,.693,4.0,6.2,10.2,1.2,0.6,3.8,1.3,2.3,11.5,2.76,26.3,.569,.510,.000,.771,404,13.9,20.3,17.2,7.6,1.2,10.9,11.6,18.5,2.9,2.6,5.5,.213,Undrafted,80
shayne-whittington-1,Shayne Whittington,23,Center,211,113,2014,Western Michigan,MAC,31,31,31.8,6.1,11.5,.527,5.9,10.5,.562,0.2,1.1,.182,3.8,4.9,.770,2.4,6.5,8.9,1.1,0.8,1.5,1.9,2.4,16.1,-1.45,25.5,.581,.535,.092,.426,471,9.8,22.6,16.8,8.8,1.5,5.5,11.9,25.9,2.9,2.0,4.9,.198,Undrafted,80
jerrelle-benimon-1,Jerrelle Benimon,22,Forward,203,111,2014,Towson,CAA,36,36,36.3,6.3,11.8,.529,5.9,10.6,.554,0.4,1.2,.318,5.8,8.1,.713,2.3,8.9,11.2,3.6,0.7,1.2,3.4,2.9,18.7,-3.06,26.9,.596,.546,.104,.689,691,7.7,25.2,17.2,23.2,1.2,3.4,18.0,27.2,4.2,2.3,6.5,.199,Undrafted,80
sim-bhullar-1,Sim Bhullar,21,Center,226,163,2014,New Mexico State,WAC,30,24,26.3,4.2,6.4,.648,4.2,6.4,.648,0.0,0.0,,2.1,3.9,.538,2.7,5.2,7.8,1.4,0.1,3.4,2.1,2.8,10.4,-2.58,24.5,.630,.648,.000,.606,314,12.9,20.8,17.2,11.0,0.2,11.2,20.2,20.0,1.8,1.8,3.5,.179,Undrafted,80
jabari-brown-1,Jabari Brown,21,Guard,196,97,2014,Missouri,SEC,35,35,37.0,5.8,12.4,.467,3.5,6.9,.513,2.3,5.6,.410,6.1,7.6,.797,0.5,3.9,4.4,1.9,0.6,0.1,2.3,1.6,19.9,6.86,22.0,.622,.559,.448,.611,630,1.7,11.5,7.0,12.2,1.0,0.4,12.7,26.1,4.6,1.1,5.8,.178,Undrafted,80
andre-dawkins-1,Andre Dawkins,22,Guard,196,97,2014,Duke,ACC,33,4,13.7,2.5,5.7,.444,0.6,1.1,.541,1.9,4.6,.421,0.9,1.1,.811,0.2,1.1,1.3,0.4,0.5,0.2,0.5,1.3,7.9,8.48,22.4,.634,.614,.804,.196,204,1.5,10.1,5.7,5.6,2.0,1.1,8.0,25.6,1.6,0.5,2.1,.187,Undrafted,80
alex-kirk-2,Alex Kirk,22,Center,213,111,2014,New Mexico,MWC,32,32,32.0,5.2,10.5,.490,4.8,8.8,.544,0.4,1.8,.214,2.6,3.8,.667,2.3,6.4,8.7,1.1,0.4,2.7,1.8,2.6,13.3,4.84,20.7,.536,.507,.166,.365,396,8.9,21.1,15.5,7.5,0.7,8.8,12.6,23.2,1.7,2.2,3.8,.149,Undrafted,80
david-wear-1,David Wear,23,Forward,208,104,2014,UCLA,Pac-12,37,37,22.9,2.5,5.0,.503,1.9,3.6,.526,0.6,1.4,.442,0.9,1.1,.805,1.4,2.4,3.8,0.8,0.6,0.2,0.9,2.0,6.5,7.62,13.1,.592,.565,.281,.222,238,7.4,12.0,9.8,5.4,1.5,1.0,13.9,14.0,1.4,1.1,2.4,.115,Undrafted,80
jamil-wilson-1,Jamil Wilson,23,Forward,201,104,2014,Marquette,Big East,32,32,28.9,4.3,9.9,.428,3.3,6.9,.473,1.0,3.1,.327,2.2,3.3,.670,1.4,4.5,5.9,2.6,0.6,0.5,1.9,2.9,11.7,6.61,16.3,.509,.478,.308,.333,368,5.8,18.3,12.1,19.3,1.2,2.1,14.0,23.8,1.3,1.5,2.7,.118,Undrafted,80
kadeem-batts-1,Kadeem Batts,22,Forward,206,111,2014,Providence,Big East,35,35,30.6,4.2,9.7,.434,4.1,9.3,.438,0.1,0.4,.333,3.7,5.0,.743,3.1,4.3,7.4,1.2,0.3,0.8,1.7,3.5,12.3,7.85,17.4,.508,.441,.044,.516,435,12.0,16.8,14.4,9.0,0.6,2.5,12.3,23.4,2.1,1.2,3.3,.123,Undrafted,80
taylor-braun-1,Taylor Braun,22,Guard,201,95,2014,North Dakota State,Summit,32,31,34.0,5.3,11.3,.471,4.0,8.2,.492,1.3,3.1,.414,5.7,7.3,.785,0.6,4.8,5.5,3.8,1.5,0.2,2.0,2.1,17.6,-0.02,26.7,.598,.528,.274,.645,565,2.5,17.7,10.5,21.5,2.8,0.7,11.8,26.8,4.4,1.7,6.0,.222,Undrafted,80
sampson-carter-1,Sampson Carter,23,Forward,203,99,2014,UMass,A-10,33,33,27.9,3.5,8.3,.415,2.4,5.3,.451,1.1,3.0,.350,2.4,3.5,.702,1.4,3.4,4.8,1.2,0.5,0.4,1.8,2.3,10.4,6.00,12.6,.521,.478,.364,.415,324,5.6,12.9,9.4,7.8,1.0,1.3,15.2,20.1,0.9,1.3,2.3,.099,Undrafted,80
kyle-casey-1,Kyle Casey,24,Forward,201,102,2014,Harvard,Ivy,32,32,22.0,3.7,7.9,.461,3.4,7.1,.482,0.2,0.8,.269,2.1,3.1,.680,1.3,4.3,5.6,1.3,0.7,1.2,1.4,3.4,9.7,-0.47,19.7,.512,.474,.102,.394,298,7.4,23.7,15.8,13.6,1.9,5.9,13.2,26.3,1.0,1.9,3.0,.169,Undrafted,80
justin-cobbs-1,Justin Cobbs,23,Guard,190,86,2014,California,Pac-12,35,34,34.5,5.3,11.3,.466,4.4,8.6,.508,0.9,2.7,.333,4.1,5.0,.817,0.5,2.4,2.9,5.8,0.8,0.1,2.4,1.8,15.6,7.44,20.2,.568,.506,.242,.441,575,1.7,7.8,4.9,34.0,1.4,0.2,15.0,24.5,3.3,1.1,4.4,.145,Undrafted,80
drew-crawford-1,Drew Crawford,23,Guard,196,97,2014,Northwestern,Big Ten,32,32,36.6,5.3,13.0,.405,3.7,8.3,.451,1.6,4.8,.327,3.6,4.6,.781,1.3,5.2,6.4,2.2,0.6,0.8,2.2,2.3,15.7,8.57,17.3,.516,.465,.367,.350,480,4.1,15.8,10.1,17.1,1.0,2.3,12.4,27.2,1.3,1.9,3.2,.109,Undrafted,80
josh-davis-6,Josh Davis,23,Forward,203,97,2014,San Diego State,MWC,34,34,30.6,3.1,6.8,.455,3.1,6.8,.455,0.0,0.0,,1.5,3.2,.472,3.4,6.7,10.1,0.9,1.0,0.5,1.4,2.0,7.7,4.86,16.4,.462,.455,.000,.468,292,12.5,25.0,18.7,5.6,2.1,1.7,14.3,16.4,0.9,3.2,4.1,.157,Undrafted,80
luke-hancock-1,Luke Hancock,24,Forward,198,90,2014,Louisville,AAC,36,21,23.9,3.4,8.4,.408,1.6,3.0,.523,1.9,5.5,.345,3.5,4.2,.829,0.6,2.0,2.6,2.2,1.0,0.2,1.5,2.6,12.3,4.80,20.4,.587,.520,.648,.500,415,2.8,9.5,6.1,16.2,2.4,0.9,12.3,24.1,2.9,2.1,4.9,.228,Undrafted,80
marshall-henderson-1,Marshall Henderson,23,Guard,188,80,2014,Ole Miss,SEC,30,22,31.1,5.7,16.2,.353,1.4,3.7,.391,4.3,12.6,.342,3.3,4.0,.817,0.3,1.6,1.9,2.0,1.5,0.1,1.8,1.7,19.0,5.36,19.5,.525,.486,.774,.246,499,1.0,5.6,3.3,14.8,2.8,0.2,9.2,31.2,2.2,0.9,3.1,.131,Undrafted,80
brady-heslip-1,Brady Heslip,24,Guard,188,81,2014,Baylor,Big 12,38,19,27.4,3.5,7.8,.451,0.4,1.1,.366,3.1,6.7,.465,1.6,2.0,.803,0.3,1.0,1.3,0.9,0.5,0.0,0.4,1.2,11.7,10.11,18.3,.672,.651,.861,.258,351,1.3,4.0,2.7,6.4,1.2,0.0,4.1,17.0,3.9,0.6,4.5,.171,Undrafted,80
raphiael-putney-1,Raphiael Putney,24,Forward,206,83,2014,UMass,A-10,33,32,24.2,3.4,7.5,.451,2.4,4.5,.537,0.9,2.9,.320,1.2,1.6,.750,1.1,4.3,5.4,1.5,0.7,1.2,1.7,2.7,8.8,6.00,15.3,.539,.514,.394,.211,276,5.1,18.7,12.1,11.2,1.5,4.5,17.4,19.6,0.8,1.6,2.3,.117,Undrafted,80
akeem-richmond-1,Akeem Richmond,23,Guard,183,81,2014,East Carolina,CUSA,34,34,35.3,5.3,13.3,.401,0.8,1.7,.441,4.6,11.5,.395,2.8,3.3,.848,0.6,2.2,2.8,1.6,1.3,0.0,1.7,1.2,18.0,-2.41,19.7,.607,.573,.869,.248,520,2.0,7.1,4.6,10.1,2.3,0.1,10.2,24.4,3.4,0.9,4.3,.143,Undrafted,80
